time,i_value,j_value,latitude,longitude,u_west_to_east_wind,v_south_to_north_wind,temprature,relative_humidity,vertical_velocity,pressure,water_vapour,turbulent_kinatic_energy,precipitation_rate,sensible_heat_flux,latent_heat_flux,tracer_concentration
13.8,49,46,33.259,-81.643,-4.81549,1.78315,18.48353,77.37919,8.07305,1009.1886,10.37134,1.70575,184.79294,4.47968,0.0,0
12.9,46,29,33.242,-81.646,-5.81914,2.14952,17.48721,83.97269,0.61955,1008.47437,10.56545,1.50133,149.65485,4.61385,0.0,0
14.1,6,55,33.268,-81.686,-6.89778,3.50472,18.77304,74.43653,-30.84184,1011.25574,10.14202,2.0767,362.91895,34.31728,0.0,0
16.8,19,39,33.252,-81.673,-5.6445,1.47561,21.37478,59.28693,49.45602,1008.52209,9.55122,0.86571,283.68124,-4.67195,1.61e-11,1
12.5,63,9,33.222,-81.629,-4.38432,1.23251,17.46437,84.32382,5.77388,1009.64136,10.58149,1.07575,119.53116,0.95845,0.0,0
14.0,15,43,33.256,-81.677,-5.86752,3.78857,18.5381,76.58788,-89.81929,1010.49316,10.28756,1.0177,236.25134,7.21997,4.18e-10,1
17.8,8,48,33.261,-81.684,-4.59416,-0.15949,22.6267,54.61502,20.03633,1011.08472,9.48822,1.19872,649.95569,-12.4738,1.79e-11,1
16.2,8,43,33.256,-81.684,-5.87078,3.60798,20.79043,60.43219,-86.24931,1010.57782,9.36375,0.70842,398.17725,62.50386,3.41e-11,1
18.0,31,43,33.256,-81.661,-5.48608,1.20388,22.55144,53.20409,-35.2225,1009.46942,9.21745,0.8847,534.68945,44.71122,7.36e-11,1
17.7,11,46,33.259,-81.681,-5.7648,0.9511,22.54155,54.14366,-17.87302,1009.96661,9.36848,1.09879,634.10822,-54.43209,7.47e-12,1
16.1,25,38,33.251,-81.667,-5.20271,2.43288,20.68011,63.95423,7.33525,1008.88354,9.85925,1.07666,303.60815,29.18492,8e-11,1
16.0,20,38,33.251,-81.672,-6.45093,0.62917,20.26924,66.52721,-21.3151,1008.94263,9.99207,1.02378,271.77618,-0.22844,2.19e-10,1
15.8,30,42,33.255,-81.662,-5.23262,0.7712,20.49373,68.25908,49.01672,1010.49799,10.38231,1.2243,302.15625,-1.79552,0.0,0
17.8,6,62,33.275,-81.686,-6.66996,-0.50594,22.49143,55.37407,81.52426,1008.59338,9.56622,2.51852,712.59546,118.57341,0.0,0
14.8,67,23,33.236,-81.625,-5.32363,0.8174,19.5426,73.00432,27.15893,1011.23663,10.44682,2.0209,310.96991,-0.6092,0.0,0
12.9,31,53,33.266,-81.661,-5.35649,1.78052,17.54187,83.70872,4.20259,1009.98877,10.55318,1.10383,90.88759,3.54792,0.0,0
14.5,21,43,33.256,-81.671,-5.86029,3.64208,18.91173,74.03625,-122.94595,1010.57166,10.18422,0.79539,239.48264,9.22647,4.47e-12,1
14.5,11,45,33.258,-81.681,-6.72234,2.46447,18.97055,72.57978,-77.83398,1011.20428,10.01499,0.57384,258.29553,46.15204,6.27e-11,1
16.5,54,23,33.236,-81.638,-5.26614,0.64021,21.22817,62.54461,0.36279,1010.11713,9.96765,2.09241,617.88251,35.15892,0.0,0
17.5,14,15,33.228,-81.678,-5.37664,2.4275,22.22013,52.32797,31.55424,1009.3197,8.88173,1.66505,347.3208,53.89865,0.0,0
13.4,21,43,33.256,-81.671,-6.44463,1.64193,18.03463,80.16305,26.94969,1010.25677,10.42855,1.04707,140.16913,5.11504,1.92e-10,1
17.2,13,49,33.262,-81.679,-4.35064,0.56987,22.33212,56.37128,97.59552,1011.03882,9.61829,1.6677,229.7054,24.1025,3.47e-11,1
13.0,59,22,33.235,-81.633,-5.48804,1.42186,17.74073,82.39337,3.60095,1010.73199,10.51321,1.91844,190.16516,-0.01669,0.0,0
16.6,20,37,33.25,-81.672,-7.01476,1.36435,20.83884,61.74451,-32.76311,1008.36267,9.61904,1.09607,401.45465,10.93963,3.67e-10,1
14.0,37,61,33.274,-81.655,-5.16069,1.65718,18.90056,75.32059,-16.93925,1012.72357,10.33098,1.34622,207.80328,1.51943,0.0,0
15.8,25,36,33.249,-81.667,-6.86605,1.62009,20.02444,66.03318,-76.24165,1008.96783,9.7651,0.38095,296.12323,42.22369,4.83e-12,1
13.2,22,4,33.217,-81.67,-5.67623,2.89761,18.08943,79.5379,-6.1206,1011.70673,10.36849,1.33532,106.7671,63.72931,0.0,0
14.4,12,44,33.257,-81.68,-4.54993,1.73311,19.26044,73.47539,84.50954,1010.94574,10.33041,1.30826,156.7113,-15.35513,1.11e-10,1
12.6,28,49,33.262,-81.664,-5.38709,1.50508,17.34324,85.24657,30.12408,1009.80853,10.61237,0.92735,58.54625,1.64908,0.0,0
17.5,50,55,33.268,-81.642,-6.4977,-0.69866,21.8444,58.58118,-10.59106,1009.63885,9.70853,1.42382,645.88239,1.12101,0.0,0
13.5,39,38,33.251,-81.653,-5.86614,1.91262,18.07339,79.97501,-16.19805,1009.5498,10.43744,1.37507,146.88058,1.44094,6.5e-09,1
14.3,13,44,33.257,-81.679,-6.96536,2.95272,18.90567,73.92992,-43.07624,1010.87158,10.16264,0.75579,212.65617,12.0835,2.35e-10,1
13.2,64,57,33.27,-81.628,-5.71822,1.7392,17.59966,82.74757,-17.95147,1010.58899,10.46455,2.17152,172.20265,-5.04894,0.0,0
12.3,66,53,33.266,-81.626,-5.67621,2.17159,16.95851,87.6587,-10.44301,1008.88831,10.65491,2.02556,86.02338,12.8641,0.0,0
17.3,48,53,33.266,-81.644,-4.88746,-1.01743,21.94984,59.4927,58.10021,1009.55334,9.92575,2.15146,562.14514,20.83764,0.0,0
18.0,35,65,33.278,-81.657,-6.05945,-2.77129,21.94568,58.2555,-46.03054,1009.37573,9.7189,0.96288,278.87073,6.69338,0.0,0
12.9,27,24,33.237,-81.665,-4.33104,1.46987,17.956,81.27579,-12.56545,1010.09277,10.52182,1.76785,82.52542,3.9143,0.0,0
16.3,18,39,33.252,-81.674,-5.62208,0.93245,21.06158,63.31228,76.00776,1008.95844,9.9967,1.11943,223.46762,-27.96759,2.81e-11,1
15.6,58,49,33.262,-81.634,-4.94647,1.06926,19.78237,72.09427,-30.5757,1009.09424,10.49749,1.75255,290.14035,-4.23365,0.0,0
14.0,18,10,33.223,-81.674,-4.78652,3.13201,18.93444,74.97308,12.29942,1010.9447,10.32415,1.28852,262.91809,76.3895,0.0,0
14.8,37,39,33.252,-81.655,-7.35923,1.37457,19.00629,73.85619,-44.23724,1010.01404,10.22667,0.81374,267.44522,20.50811,0.0,0
13.6,15,43,33.256,-81.677,-5.82455,1.68282,18.32376,78.63035,8.12621,1010.32947,10.41975,1.15025,154.48636,1.55981,7.05e-11,1
14.9,8,42,33.255,-81.684,-7.07774,2.09379,19.4325,70.33212,-78.8149,1011.20349,9.99472,0.5112,356.84433,-41.13287,1.2e-10,1
13.6,20,43,33.256,-81.672,-5.528,2.27062,18.22204,79.09853,-23.48022,1010.29419,10.41405,1.08723,138.04652,1.71003,7.31e-10,1
12.6,19,43,33.256,-81.673,-5.8978,2.27741,17.31539,85.19336,-12.69023,1009.11536,10.59417,0.91161,57.42125,2.36614,4.79e-10,1
14.5,15,42,33.255,-81.677,-8.17983,1.9534,18.83745,73.89883,-28.65639,1010.34131,10.11954,0.58209,288.42764,23.23944,3.62e-10,1
15.8,9,46,33.259,-81.683,-5.03509,1.34921,20.74021,66.04659,96.80836,1011.45404,10.19359,1.36243,210.57091,16.55746,2.16e-11,1
17.6,16,47,33.26,-81.676,-5.36473,0.22771,22.06206,56.31239,26.82336,1009.69098,9.4585,0.79103,352.38834,-29.76096,6.92e-11,1
12.4,57,39,33.252,-81.635,-5.17003,1.6909,17.00824,87.25301,3.05139,1007.64001,10.65318,1.77813,108.5051,3.08234,0.0,0
13.0,78,16,33.229,-81.614,-5.50933,1.37807,17.65786,82.38648,8.10823,1010.29987,10.46101,1.8877,113.05992,14.68282,0.0,0
17.2,26,39,33.252,-81.666,-6.96061,2.46676,21.76528,51.64038,-90.19874,1008.33063,8.52661,0.73944,489.77307,151.84323,2.03e-11,1
15.1,36,32,33.245,-81.656,-7.03481,1.84582,19.40755,72.35378,-52.18097,1009.26172,10.28587,1.22414,225.42577,1.20914,0.0,0
14.3,19,22,33.235,-81.673,-6.61028,2.18391,19.20831,71.23432,-29.78542,1012.1925,9.96952,1.4046,233.40356,28.98223,0.0,0
16.4,20,40,33.253,-81.672,-6.28164,2.13467,21.10871,60.72007,16.16124,1009.01379,9.61531,1.00191,315.37943,29.23513,3.64e-12,1
14.4,62,5,33.218,-81.63,-4.64317,2.25945,19.06067,74.28102,-30.4542,1011.0965,10.30999,1.42789,289.02591,7.35995,0.0,0
17.6,61,5,33.218,-81.631,-6.38023,1.7113,22.62,50.51688,-28.52287,1009.4212,8.79007,2.01673,417.29929,-45.34378,0.0,0
13.4,7,26,33.239,-81.685,-5.01203,3.21179,18.34749,78.12222,25.30782,1010.9126,10.3621,0.95395,147.68019,4.09421,0.0,0
15.6,41,10,33.223,-81.651,-4.99054,2.26981,20.46783,65.54579,-7.65464,1009.71094,9.96132,1.8995,353.02036,6.89091,0.0,0
14.9,38,21,33.234,-81.654,-3.15784,1.57268,20.0261,69.0608,100.22398,1009.48724,10.20843,2.59885,318.9184,28.65438,0.0,0
14.0,9,45,33.258,-81.683,-6.56836,3.3593,18.64597,75.73819,-49.20503,1011.2951,10.23558,0.95789,358.91464,23.42294,4.04e-10,1
12.8,68,36,33.249,-81.624,-5.31505,1.90143,17.25949,85.10667,5.30891,1008.52496,10.55152,1.90436,172.13165,4.47602,0.0,0
12.3,39,52,33.265,-81.653,-5.94448,1.78741,17.03503,87.38128,7.28094,1008.23224,10.6809,1.43164,35.76469,2.75161,0.0,0
17.2,55,48,33.261,-81.637,-5.69697,0.85393,21.3818,62.04554,-113.24065,1007.99725,10.0055,1.28695,302.53406,0.52777,0.0,0
15.7,61,6,33.219,-81.631,-4.78542,2.64315,20.60365,64.41462,-9.97062,1010.72327,9.86355,1.83247,404.74203,11.51457,0.0,0
14.2,21,42,33.255,-81.671,-7.45262,2.175,18.57319,76.20493,-108.90413,1010.32172,10.26085,1.05402,268.42395,8.54367,3.64e-10,1
17.3,66,34,33.247,-81.626,-5.54557,1.39895,21.80152,57.88409,-39.68873,1008.01947,9.58334,1.40442,440.6012,-29.35013,0.0,0
15.8,44,48,33.261,-81.648,-5.58013,0.28886,20.00871,70.89262,8.44819,1008.99097,10.47276,1.25934,290.77557,0.69126,0.0,0
13.4,28,43,33.256,-81.664,-6.4916,3.08105,17.98502,80.23099,-62.14781,1010.96265,10.39682,1.02394,162.29137,5.65792,1.09e-10,1
15.9,11,48,33.261,-81.681,-6.53931,1.02745,20.3387,67.79269,-38.79176,1011.8526,10.19691,0.69172,361.37766,27.9076,5.75e-12,1
15.2,15,43,33.256,-81.677,-6.19322,2.74457,19.81355,68.61069,-31.23515,1010.48376,9.99598,0.93269,237.9678,21.66111,8.46e-11,1
15.7,15,43,33.256,-81.677,-5.13849,0.4909,20.65747,67.36843,72.62221,1010.2348,10.35604,1.41142,174.67574,-15.03364,7.48e-11,1
16.3,12,38,33.251,-81.68,-5.42891,0.61272,20.91183,62.49439,-7.52755,1009.98792,9.76465,1.15195,377.1264,-18.87986,8.33e-12,1
12.1,44,27,33.24,-81.648,-5.16442,2.06646,17.10291,86.92368,19.42471,1006.98358,10.68517,1.23996,68.32104,5.20611,0.0,0
15.2,57,35,33.248,-81.635,-4.49811,1.45853,19.5056,73.52216,-59.27457,1009.31531,10.51675,1.40978,180.22714,-6.82245,0.0,0
13.2,33,60,33.273,-81.659,-4.46371,1.44133,17.91821,81.60387,22.36005,1012.35327,10.51466,1.35193,118.22227,3.626,0.0,0
17.5,18,46,33.259,-81.674,-5.36393,0.35229,22.78996,54.22456,133.37996,1009.67194,9.53158,1.63731,297.37039,-24.46349,5.22e-11,1
17.1,66,40,33.253,-81.626,-6.00115,1.01803,21.49629,60.74989,-58.8783,1008.04657,9.86686,1.9544,462.18271,58.0374,0.0,0
14.3,57,35,33.248,-81.635,-3.93043,1.01852,18.94494,75.78751,41.99272,1009.37433,10.45991,1.69804,139.73154,-0.78315,0.0,0
14.2,17,44,33.257,-81.675,-6.74881,2.97209,18.57226,76.16121,-139.00093,1010.57867,10.25169,0.65863,314.70605,11.46352,2.68e-10,1
13.9,69,48,33.261,-81.623,-4.89061,1.7502,18.33191,78.28458,-5.64099,1009.39447,10.38922,1.92739,286.31531,-3.57296,0.0,0
16.3,71,32,33.245,-81.621,-5.10849,1.375,20.6883,65.54743,-51.36903,1009.89728,10.09917,1.8557,251.33015,24.8176,0.0,0
15.4,19,36,33.249,-81.673,-6.85435,1.75187,19.73661,69.23673,-25.49039,1009.34955,10.04973,0.72823,211.43996,4.62009,5.36e-12,1
15.1,28,38,33.251,-81.664,-4.70439,1.47031,19.67389,71.32106,30.04425,1009.34003,10.3113,1.0266,176.19208,-3.16683,5.29e-10,1
14.3,22,62,33.275,-81.67,-6.10802,2.03056,18.88951,75.01755,9.57529,1012.27771,10.28689,1.12562,334.01126,-8.28374,0.0,0
17.2,14,43,33.256,-81.678,-4.48094,2.20162,21.8267,55.33562,-134.17862,1009.28381,9.1643,1.15976,285.56326,-6.64147,3.6e-11,1
16.1,12,45,33.258,-81.68,-4.65907,1.30491,20.94741,65.00173,63.99242,1010.58447,10.17298,1.11387,260.42093,-60.46004,8.04e-12,1
15.6,37,67,33.28,-81.655,-4.82379,0.94385,19.76125,72.60301,54.08424,1010.38464,10.54373,0.9813,168.18747,1.47423,0.0,0
14.2,11,52,33.265,-81.681,-6.55882,3.78548,18.87853,73.56499,-105.53065,1012.86169,10.07475,1.15704,290.63141,22.25506,6.59e-12,1
14.0,44,31,33.244,-81.648,-5.3902,2.04104,18.71495,76.11217,-5.12761,1009.2782,10.35263,1.85686,348.67746,13.14713,0.0,0
17.8,24,17,33.23,-81.668,-4.68329,1.00119,22.82557,48.97005,-20.93214,1009.23083,8.63256,1.45414,239.28726,74.66752,0.0,0
14.4,27,38,33.251,-81.665,-7.24186,1.74575,18.76676,75.89813,-28.41366,1009.40033,10.35642,1.17019,261.85651,-0.54622,1.16e-11,1
15.6,7,40,33.253,-81.685,-5.94441,1.84842,20.31713,64.90199,-22.25718,1011.24048,9.75376,0.84679,270.87411,1.5679,6.17e-12,1
15.5,13,37,33.25,-81.679,-7.29663,1.85388,19.93621,68.42596,-25.8667,1010.40277,10.04788,0.73453,257.44574,-20.54713,1.34e-12,1
13.1,55,14,33.227,-81.637,-3.69445,1.57629,18.17178,79.77721,13.28642,1011.80939,10.45364,1.46326,206.26541,3.67842,0.0,0
17.7,13,20,33.233,-81.679,-4.73233,4.76678,22.59526,46.16867,-193.99869,1011.2179,8.00663,0.88135,364.60199,113.15847,0.0,0
12.1,45,5,33.218,-81.647,-4.89813,1.96003,17.27143,86.00256,-2.3542,1009.43982,10.66101,1.56949,-9.58003,19.43094,0.0,0
13.7,37,39,33.252,-81.655,-5.14689,1.98998,18.42499,77.93841,-6.55054,1009.87189,10.40004,1.13238,156.01459,2.58887,2.92e-09,1
16.3,8,41,33.254,-81.684,-6.09912,1.18509,21.15012,60.51477,25.90348,1010.5,9.59305,1.01716,413.64557,-28.35232,4.31e-12,1
17.0,17,43,33.256,-81.675,-4.62932,1.19962,22.0616,57.49686,109.70047,1009.15906,9.66437,1.2782,331.68869,-14.74737,4.6e-12,1
14.4,15,42,33.255,-81.677,-5.48939,1.40985,19.27614,73.39172,65.11631,1010.36078,10.33497,1.24054,172.31519,-8.15195,4.72e-10,1
14.6,52,35,33.248,-81.64,-5.95816,2.18031,18.90315,75.91805,-66.55416,1009.30981,10.4507,1.60542,236.12054,-1.24139,0.0,0
14.6,13,40,33.253,-81.679,-7.37854,2.1844,19.06101,73.11244,-31.20105,1010.51312,10.15385,0.7958,274.45544,13.75488,1.88e-10,1
13.6,31,39,33.252,-81.661,-5.19444,1.90862,18.25854,78.98682,3.82165,1009.28735,10.43439,1.07168,145.61421,0.99589,3.83e-10,1
17.4,9,51,33.264,-81.683,-5.0831,0.12274,21.97245,57.2379,36.83085,1011.40167,9.54509,0.91997,484.92526,-40.21483,3.63e-11,1
17.6,76,29,33.242,-81.616,-6.50892,0.46492,21.90749,56.91729,-69.98902,1009.04352,9.47573,1.12426,609.71466,-14.60513,0.0,0
13.9,17,10,33.223,-81.675,-4.54109,3.11018,18.83421,75.71736,6.2785,1010.99127,10.35973,1.12348,199.47855,52.09954,0.0,0
12.9,50,48,33.261,-81.642,-5.35308,1.8935,17.38645,84.51812,-11.223,1008.53369,10.56461,1.79185,92.38631,3.68686,0.0,0
14.9,15,44,33.257,-81.677,-5.85918,1.89701,19.41411,72.10159,-52.78238,1010.71136,10.23925,0.82208,237.70242,-3.28693,1.17e-11,1
13.1,16,45,33.258,-81.676,-5.97003,1.93626,17.72484,82.48433,-17.4945,1010.21106,10.51957,0.93322,110.61986,3.99455,6.49e-10,1
15.5,74,11,33.224,-81.618,-4.09092,1.23886,20.24185,68.40588,-15.75593,1009.16394,10.2541,1.45463,296.03546,0.09463,0.0,0
16.3,9,46,33.259,-81.683,-5.54784,0.13037,20.96309,66.73935,18.57706,1011.034,10.45055,1.31968,359.56973,-199.5023,1.37e-11,1
13.2,54,13,33.226,-81.638,-4.20926,2.16778,18.18624,79.58086,-13.41128,1011.9281,10.43629,1.54736,233.97607,-2.93892,0.0,0
16.0,4,66,33.279,-81.688,-6.59481,1.3049,20.10089,68.9499,-16.74639,1010.40082,10.2311,1.96401,436.25433,6.60671,0.0,0
13.0,39,59,33.272,-81.653,-5.79,1.8084,17.67783,83.24168,-6.70324,1012.04742,10.5646,1.78808,108.95678,1.1114,0.0,0
13.4,28,42,33.255,-81.664,-6.58359,2.74143,17.97791,80.35893,-38.51989,1010.58771,10.41257,1.01093,155.75327,4.42926,1.08e-09,1
14.1,10,47,33.26,-81.682,-5.69613,1.07338,19.03968,74.69833,38.02712,1012.06451,10.34389,1.12399,270.5191,-0.67709,1.11e-10,1
14.1,30,42,33.255,-81.662,-4.83402,1.68793,18.9086,75.34367,13.68467,1010.82758,10.35936,1.28989,205.84396,2.00467,1.01e-09,1
16.4,45,28,33.241,-81.647,-5.75104,0.10155,20.76144,64.97709,-14.05811,1008.51923,10.07174,1.33317,392.08551,21.52873,0.0,0
15.7,13,39,33.252,-81.679,-5.07051,2.32268,20.29964,66.44174,-0.20415,1010.22906,9.98536,0.87052,233.03629,3.98784,4.24e-11,1
18.0,15,50,33.263,-81.677,-5.33919,-0.37528,22.95435,52.03869,-2.89274,1011.06873,9.22993,1.70332,624.68231,56.48939,6.97e-12,1
13.6,74,66,33.279,-81.618,-5.22939,1.68964,17.93937,80.72609,1.38149,1010.33923,10.43691,2.13128,266.0976,6.7437,0.0,0
16.6,21,36,33.249,-81.671,-6.72315,2.36479,20.69575,62.32006,-145.04691,1008.36017,9.62135,0.68105,350.13821,12.20935,3.15e-10,1
16.6,8,25,33.238,-81.684,-7.01516,1.27323,21.34686,56.48351,-48.70917,1010.72333,9.06315,1.0637,278.01462,28.86894,0.0,0
14.6,16,48,33.261,-81.676,-6.92904,1.01364,19.38475,73.44932,44.82254,1011.76202,10.39992,1.13989,197.50664,-6.10039,0.0,0
16.3,20,38,33.251,-81.672,-5.49751,0.91618,20.93112,63.20312,74.71927,1008.67303,9.90031,1.0841,301.03085,-10.00332,4.21e-11,1
13.6,32,17,33.23,-81.66,-5.74452,2.43735,18.43171,77.98018,-19.82115,1009.72314,10.41163,2.2242,299.65329,2.88863,0.0,0
14.4,11,47,33.26,-81.681,-6.83607,1.94938,19.01033,74.61339,-39.14427,1011.89081,10.31463,1.05688,414.56595,0.41687,4.8e-12,1
12.5,46,51,33.264,-81.646,-5.55858,2.06503,17.10326,86.80756,-12.92706,1008.79498,10.65158,2.031,89.0881,1.38303,0.0,0
17.8,11,13,33.226,-81.681,-5.51551,4.17971,22.32303,52.06797,-80.80448,1009.18774,8.89527,1.25949,355.2197,62.41141,0.0,0
13.8,76,51,33.264,-81.616,-4.9644,2.03089,18.10367,79.25343,-14.38343,1009.26154,10.36645,2.09425,233.21495,-0.93306,0.0,0
13.4,78,43,33.256,-81.614,-5.41997,1.72356,17.57685,82.54464,-15.22678,1008.69489,10.44355,2.21768,184.5498,1.32648,0.0,0
14.7,8,47,33.26,-81.684,-5.82261,2.52884,19.46898,71.45845,-76.9929,1012.42212,10.16565,1.07448,195.00191,-2.96133,1.81e-11,1
17.0,4,38,33.251,-81.688,-4.22615,1.0818,22.02066,54.59786,76.7149,1010.85199,9.13775,1.8661,238.46222,2.47421,0.0,0
15.9,59,18,33.231,-81.633,-4.51611,0.89752,21.04688,64.20341,-0.0891,1012.32062,10.09332,1.86776,436.28943,22.04706,0.0,0
17.2,14,45,33.258,-81.678,-3.76106,1.28028,22.11946,54.34982,114.44189,1009.63605,9.16475,1.45435,291.37512,35.00836,6.02e-11,1
17.9,34,5,33.218,-81.658,-5.7075,3.35309,22.62913,49.35501,-41.37724,1008.8822,8.59764,1.49086,298.6149,11.00756,0.0,0
15.0,14,46,33.259,-81.678,-5.18603,0.89903,19.86422,70.64732,78.54195,1011.07941,10.3196,1.19498,200.91689,-6.65571,1.51e-11,1
14.2,57,24,33.237,-81.635,-5.03967,1.3241,18.90948,75.73369,-9.87947,1011.047,10.41123,1.94398,363.80783,1.60488,0.0,0
16.3,7,50,33.263,-81.685,-4.90006,-0.0242,21.11127,64.81842,17.80776,1011.99298,10.23452,2.28695,492.90576,-13.40951,2.56e-11,1
13.2,12,49,33.262,-81.68,-5.24167,1.8183,18.01025,80.80059,3.75092,1012.04083,10.47612,0.84064,206.12215,3.2781,8.94e-13,1
16.0,22,35,33.248,-81.67,-6.81352,0.36616,20.35094,66.89198,3.36057,1008.88708,10.09938,0.85685,264.9519,-4.72171,4.02e-12,1
17.1,27,40,33.253,-81.665,-4.84868,2.85931,21.47638,56.72551,-163.00609,1008.7536,9.19472,0.76333,396.89978,36.80945,8.83e-11,1
17.4,40,37,33.25,-81.652,-5.10913,1.97952,21.7297,54.66885,-127.43995,1008.26001,9.00838,0.27357,469.88751,59.57205,5.88e-09,1
14.2,41,5,33.218,-81.651,-4.50184,2.3956,18.95473,74.84206,-18.84011,1010.9649,10.31928,1.39812,176.28888,6.58146,0.0,0
14.8,7,61,33.274,-81.685,-5.04058,4.39925,19.46787,70.05888,22.20562,1010.20496,9.98834,2.26572,356.13293,8.55973,1.79e-12,1
13.6,45,36,33.249,-81.647,-4.82428,1.77304,18.29895,78.64061,13.35597,1009.16302,10.41686,1.41832,155.23747,3.11729,0.0,0
17.1,69,4,33.217,-81.623,-4.91967,2.58357,21.94156,55.51421,-15.92583,1009.01306,9.2626,1.64387,490.05252,-36.83336,0.0,0
18.0,7,52,33.265,-81.685,-3.72652,-1.44107,23.18066,53.42018,81.12294,1010.59027,9.61401,2.203,546.5907,-76.63679,4.56e-12,1
16.8,70,16,33.229,-81.622,-3.86471,1.69158,21.93296,57.37067,-38.37202,1009.84644,9.55908,1.69894,538.69836,32.61601,0.0,0
16.9,60,52,33.265,-81.632,-4.52035,-0.14756,21.41652,63.08223,42.84431,1008.77118,10.18677,1.5549,339.20139,6.40263,0.0,0
15.9,52,14,33.227,-81.64,-4.36298,4.1595,20.7498,63.27645,-74.97648,1010.8703,9.77756,1.47909,570.79584,51.72551,0.0,0
15.7,40,45,33.258,-81.652,-3.94976,1.74015,20.05881,70.13123,-26.89553,1009.15271,10.39164,1.26716,297.92871,4.55234,0.0,0
16.3,12,44,33.257,-81.68,-4.74896,0.19035,20.91753,65.48687,57.82227,1010.20966,10.23232,1.00105,296.71515,-139.67227,1.86e-11,1
17.8,22,23,33.236,-81.67,-4.43558,1.46617,23.04085,47.9296,60.88015,1010.07935,8.55527,2.14046,341.80847,12.48015,0.0,0
12.8,39,51,33.264,-81.653,-5.65508,2.13658,17.33678,84.93063,-14.97119,1008.91284,10.57828,1.33228,89.15055,3.78518,0.0,0
16.6,27,36,33.249,-81.665,-7.16019,1.2886,20.9018,61.19332,-19.60744,1008.32678,9.5713,0.83357,366.15933,29.10576,6.15e-10,1
17.2,46,35,33.248,-81.646,-4.28705,2.54058,21.6729,57.66912,-44.95168,1007.9541,9.47172,0.93277,339.31265,-4.44573,0.0,0
16.9,15,41,33.254,-81.677,-5.38538,1.71918,21.55962,56.34876,-91.31011,1009.06677,9.17901,0.74491,230.38879,33.08441,6.91e-11,1
14.8,21,43,33.256,-81.671,-6.47995,3.02603,19.42399,71.56745,31.21219,1010.57666,10.17114,0.99837,192.80603,17.73961,1.79e-12,1
14.8,73,32,33.245,-81.619,-4.37642,1.11896,19.21306,74.94345,-20.72397,1010.75397,10.50701,1.67691,306.74274,-0.67684,0.0,0
16.6,41,37,33.25,-81.651,-4.49937,1.15089,21.19284,63.2953,93.16582,1008.7569,10.07839,1.45656,265.61893,-17.51568,6.09e-09,1
13.3,78,20,33.233,-81.614,-4.89267,1.31126,17.86196,81.49887,1.73571,1010.78369,10.47986,2.0464,198.24229,4.55932,0.0,0
12.9,70,30,33.243,-81.622,-5.4102,1.38691,17.33029,85.13278,-7.91106,1009.61322,10.5914,2.02611,192.7596,1.61538,0.0,0
17.7,28,39,33.252,-81.664,-3.87561,1.86259,22.40519,52.89171,5.39709,1008.04828,9.09356,1.04771,376.44672,23.66747,3.54e-11,1
14.4,16,53,33.266,-81.676,-7.40999,2.0262,19.08912,74.82784,-27.78456,1012.84827,10.38618,1.81544,386.40091,-29.41661,0.0,0
13.3,8,46,33.259,-81.684,-5.9223,1.32367,18.14408,80.13669,3.62677,1011.6192,10.48417,1.17449,221.76791,2.58429,1.53e-10,1
16.7,25,4,33.217,-81.667,-5.86468,1.69639,21.57798,59.15077,-0.98,1010.80115,9.62952,1.62071,335.25854,66.04319,0.0,0
14.0,45,30,33.243,-81.647,-5.35108,1.87448,18.69553,76.17459,-4.40447,1009.28003,10.34825,1.82272,344.14612,14.04455,0.0,0
17.0,16,41,33.254,-81.676,-5.18677,2.73463,21.65992,57.5202,-77.98293,1008.89966,9.43054,0.95534,261.02945,-17.20755,4.25e-11,1
14.7,58,8,33.221,-81.634,-5.84562,3.04937,19.42879,71.66841,-84.55162,1012.01672,10.1737,1.49878,285.28528,13.01602,0.0,0
17.0,24,39,33.252,-81.668,-4.69069,1.1443,21.8754,57.21813,58.20358,1008.46783,9.51239,1.10261,340.88342,-16.16453,3.93e-11,1
15.0,13,46,33.259,-81.679,-5.17102,1.36143,19.9213,70.02551,70.65202,1011.20575,10.26475,1.09367,201.19218,-1.80585,1.61e-11,1
15.8,10,45,33.258,-81.682,-5.30713,2.50848,20.44514,65.53152,-5.34478,1010.95526,9.93227,0.85587,277.75977,70.21572,3.56e-11,1
14.3,25,7,33.22,-81.667,-4.92651,2.6788,19.09281,73.50124,-6.73666,1011.40851,10.21944,0.9727,215.82771,87.33437,0.0,0
14.2,37,38,33.251,-81.655,-4.42048,1.21135,19.06978,74.70235,101.68253,1009.77844,10.38815,1.26523,191.15448,-1.34561,4.42e-09,1
12.0,64,27,33.24,-81.628,-5.60155,1.39724,16.97266,88.21861,-15.10104,1007.86938,10.74383,1.5555,49.19527,-0.22319,0.0,0
16.2,34,36,33.249,-81.658,-5.18985,0.74582,20.95032,64.72251,114.88536,1008.68683,10.15052,1.38623,298.8186,-11.23215,1.7e-09,1
13.2,9,48,33.261,-81.683,-5.52924,2.29047,18.07715,80.19824,3.33364,1012.11761,10.44203,1.34921,234.37036,8.94768,1.11e-10,1
14.8,67,59,33.272,-81.625,-3.3444,1.3686,19.3204,74.27303,5.12711,1011.11151,10.48068,1.52651,202.4575,3.90761,0.0,0
